order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percent,sales_rep_id,order_status,total_amount,order_month,profit_margin,customer_segment,region,category,brand,revenue,gross_profit,order_quarter,order_year
ORD000299,CUST194,PROD5,2025-07-21,2,382.9,0.21,REP2,Pending,604.982,2025-07,153.16,Premium,North America,Electronics,BrandE,604.982,394.12199999999996,3,2025
ORD000300,CUST294,PROD32,2025-06-12,2,275.22,0.15,REP13,Shipped,467.874,2025-06,110.08800000000002,Premium,Europe,Books,BrandE,467.874,195.154,2,2025
ORD000301,CUST78,PROD65,2024-12-23,1,481.87,0.09,REP6,Cancelled,438.5017,2024-12,192.748,Basic,Europe,Clothing,BrandE,438.5017,296.58170000000007,4,2024
ORD000302,CUST14,PROD20,2025-01-07,8,177.52,0.06,REP6,Cancelled,1334.9504,2025-01,71.00800000000001,Premium,Europe,Sports,BrandE,1334.9504,682.3104,1,2025
ORD000303,CUST78,PROD31,2025-02-07,1,319.98,0.01,REP7,Pending,316.78020000000004,2025-02,127.99200000000002,Basic,Europe,Sports,BrandD,316.78020000000004,280.51020000000005,1,2025
ORD000304,CUST47,PROD25,2025-02-21,9,466.69,0.09,REP10,Shipped,3822.1911,2025-02,186.676,Standard,Europe,Home,BrandE,3822.1911,2589.1911,1,2025
ORD000305,CUST235,PROD31,2025-03-09,6,60.23,0.2,REP14,Pending,289.104,2025-03,24.092,Basic,North America,Sports,BrandD,289.104,71.48399999999998,1,2025
ORD000306,CUST178,PROD64,2025-01-23,7,469.24,0.28,REP13,Delivered,2364.9696,2025-01,187.69600000000003,Premium,North America,Electronics,BrandA,2364.9696,1379.3695999999998,1,2025
ORD000307,CUST237,PROD59,2025-03-06,7,347.06,0.26,REP6,Pending,1797.7708,2025-03,138.824,Standard,Europe,Books,BrandE,1797.7708,921.5108,1,2025
ORD000308,CUST212,PROD40,2025-04-09,3,43.24,0.23,REP16,Shipped,99.8844,2025-04,17.296000000000003,Basic,Europe,Books,BrandB,99.8844,-343.5756,2,2025
ORD000309,CUST174,PROD44,2025-04-21,2,157.47,0.24,REP9,Cancelled,239.3544,2025-04,62.988,Basic,Europe,Sports,BrandA,239.3544,221.8944,2,2025
ORD000310,CUST288,PROD62,2025-07-01,9,357.0,0.2,REP8,Delivered,2570.4,2025-07,142.8,Standard,Europe,Sports,BrandA,2570.4,1772.64,3,2025
ORD000311,CUST243,PROD89,2025-05-08,8,43.0,0.08,REP9,Delivered,316.48,2025-05,17.2,Basic,Europe,Home,BrandA,316.48,-703.84,2,2025
ORD000312,CUST203,PROD83,2025-04-07,7,295.26,0.27,REP7,Delivered,1508.7785999999996,2025-04,118.104,Basic,Europe,Books,BrandC,1508.7785999999996,901.4585999999996,2,2025
ORD000313,CUST28,PROD92,2025-09-13,9,179.48,0.2,REP19,Pending,1292.256,2025-09,71.792,Basic,Europe,Home,BrandD,1292.256,1229.7060000000001,3,2025
ORD000314,CUST181,PROD35,2024-11-05,4,314.25,0.17,REP15,Cancelled,1043.31,2024-11,125.7,Standard,Europe,Clothing,BrandB,1043.31,844.2299999999999,4,2024
ORD000315,CUST85,PROD71,2025-07-14,4,32.41,0.03,REP16,Shipped,125.75079999999998,2025-07,12.964,Premium,North America,Electronics,BrandA,125.75079999999998,-309.60920000000004,3,2025
ORD000316,CUST266,PROD58,2024-11-08,1,437.05,0.13,REP19,Pending,380.2335,2024-11,174.82000000000002,Basic,Europe,Clothing,BrandE,380.2335,188.0635,4,2024
ORD000317,CUST212,PROD23,2025-09-10,8,487.01,0.14,REP10,Shipped,3350.6288,2025-09,194.804,Basic,Europe,Sports,BrandA,3350.6288,3008.2288,3,2025
ORD000318,CUST207,PROD88,2025-07-31,3,484.75,0.26,REP19,Shipped,1076.145,2025-07,193.9,Premium,Europe,Clothing,BrandA,1076.145,733.155,3,2025
ORD000319,CUST157,PROD5,2025-06-25,7,377.33,0.16,REP12,Shipped,2218.7003999999997,2025-06,150.932,Standard,Europe,Electronics,BrandE,2218.7003999999997,1480.6903999999997,2,2025
ORD000320,CUST231,PROD74,2025-01-04,2,73.74,0.11,REP10,Pending,131.25719999999998,2025-01,29.496,Basic,Europe,Electronics,BrandD,131.25719999999998,75.55719999999998,1,2025
ORD000321,CUST97,PROD56,2025-04-24,2,381.55,0.29,REP6,Pending,541.801,2025-04,152.62,Basic,Europe,Books,BrandB,541.801,440.461,2,2025
ORD000322,CUST99,PROD16,2025-04-19,7,22.05,0.03,REP5,Delivered,149.71949999999998,2025-04,8.82,Basic,Europe,Electronics,BrandC,149.71949999999998,-575.4804999999999,2,2025
ORD000323,CUST247,PROD46,2025-01-24,6,20.84,0.13,REP5,Delivered,108.7848,2025-01,8.336,Basic,Europe,Clothing,BrandC,108.7848,-963.5351999999999,1,2025
ORD000324,CUST147,PROD95,2025-05-23,3,168.57,0.01,REP2,Pending,500.6529,2025-05,67.428,Standard,North America,Electronics,BrandE,500.6529,-3.4671000000000163,2,2025
ORD000325,CUST229,PROD6,2025-07-24,9,249.44,0.22,REP15,Delivered,1751.0688,2025-07,99.776,Standard,Europe,Books,BrandE,1751.0688,766.1987999999999,3,2025
ORD000326,CUST78,PROD2,2024-10-13,6,387.5,0.28,REP7,Cancelled,1674.0,2024-10,155.0,Basic,Europe,Clothing,BrandE,1674.0,1305.6599999999999,4,2024
ORD000327,CUST167,PROD61,2025-08-19,6,344.81,0.08,REP15,Shipped,1903.3512000000003,2025-08,137.924,Premium,North America,Clothing,BrandA,1903.3512000000003,1386.8712000000003,3,2025
ORD000328,CUST15,PROD80,2025-01-10,1,228.49,0.26,REP17,Cancelled,169.0826,2025-01,91.39600000000002,Basic,Europe,Books,BrandD,169.0826,-10.577399999999983,1,2025
ORD000329,CUST161,PROD23,2025-02-28,4,144.08,0.09,REP9,Shipped,524.4512000000001,2025-02,57.632000000000005,Premium,North America,Sports,BrandA,524.4512000000001,353.2512000000001,1,2025
ORD000330,CUST264,PROD39,2025-03-21,6,498.59,0.27,REP16,Shipped,2183.8242,2025-03,199.436,Premium,Europe,Clothing,BrandB,2183.8242,1312.9242,1,2025
ORD000331,CUST76,PROD70,2025-06-28,6,218.83,0.23,REP5,Pending,1010.9946,2025-06,87.53200000000001,Basic,Europe,Books,BrandB,1010.9946,242.21460000000002,2,2025
ORD000332,CUST54,PROD28,2024-10-24,5,231.18,0.24,REP20,Pending,878.484,2024-10,92.472,Standard,Europe,Home,BrandA,878.484,123.83399999999995,4,2024
ORD000333,CUST53,PROD95,2025-07-28,1,90.18,0.01,REP17,Delivered,89.27820000000001,2025-07,36.072,Basic,Europe,Electronics,BrandE,89.27820000000001,-78.76179999999998,3,2025
ORD000334,CUST254,PROD84,2024-11-16,8,399.46,0.29,REP19,Cancelled,2268.9327999999996,2024-11,159.784,Basic,Europe,Sports,BrandD,2268.9327999999996,2200.6928,4,2024
ORD000335,CUST232,PROD27,2024-11-28,5,349.9,0.22,REP6,Delivered,1364.61,2024-11,139.96,Premium,North America,Books,BrandA,1364.61,502.30999999999983,4,2024
ORD000336,CUST250,PROD81,2025-01-18,5,118.18,0.09,REP16,Pending,537.719,2025-01,47.272000000000006,Standard,North America,Home,BrandB,537.719,313.519,1,2025
ORD000337,CUST238,PROD27,2025-04-07,7,50.37,0.25,REP13,Shipped,264.4425,2025-04,20.148,Basic,North America,Books,BrandA,264.4425,-942.7775,2,2025
ORD000338,CUST85,PROD98,2025-02-27,4,343.44,0.08,REP4,Shipped,1263.8592,2025-02,137.376,Premium,North America,Home,BrandE,1263.8592,865.4992000000001,1,2025
ORD000339,CUST7,PROD28,2025-05-16,6,330.71,0.26,REP18,Delivered,1468.3523999999998,2025-05,132.284,Basic,North America,Home,BrandA,1468.3523999999998,562.7723999999997,2,2025
ORD000340,CUST203,PROD79,2024-11-13,4,143.9,0.03,REP20,Shipped,558.332,2024-11,57.56,Basic,Europe,Electronics,BrandB,558.332,232.692,4,2024
ORD000341,CUST96,PROD74,2025-07-30,3,475.92,0.21,REP17,Shipped,1127.9304,2025-07,190.368,Premium,North America,Electronics,BrandD,1127.9304,1044.3804,3,2025
ORD000342,CUST275,PROD81,2025-03-25,7,84.02,0.16,REP7,Shipped,494.0376,2025-03,33.608,Basic,Europe,Home,BrandB,494.0376,180.1576,1,2025
ORD000343,CUST260,PROD69,2025-03-29,8,221.84,0.03,REP17,Delivered,1721.4784,2025-03,88.736,Basic,North America,Books,BrandB,1721.4784,323.47839999999997,1,2025
ORD000344,CUST226,PROD83,2025-03-12,4,472.37,0.07,REP1,Pending,1757.2163999999998,2025-03,188.948,Standard,Europe,Books,BrandC,1757.2163999999998,1410.1763999999998,1,2025
ORD000345,CUST49,PROD39,2025-05-29,2,215.67,0.0,REP8,Delivered,431.34,2025-05,86.268,Standard,Europe,Clothing,BrandB,431.34,141.03999999999996,2,2025
ORD000346,CUST48,PROD67,2024-11-11,3,322.88,0.14,REP6,Delivered,833.0304,2024-11,129.15200000000002,Standard,North America,Sports,BrandE,833.0304,525.4703999999999,4,2024
ORD000347,CUST193,PROD18,2025-09-10,1,204.82,0.09,REP5,Shipped,186.3862,2025-09,81.928,Premium,Europe,Home,BrandE,186.3862,10.506200000000007,3,2025
ORD000348,CUST176,PROD56,2024-11-28,8,144.37,0.18,REP17,Shipped,947.0672,2024-11,57.748000000000005,Premium,North America,Books,BrandB,947.0672,541.7072,4,2024
ORD000349,CUST22,PROD19,2025-09-09,3,492.15,0.09,REP12,Pending,1343.5694999999998,2025-09,196.86,Premium,Europe,Clothing,BrandB,1343.5694999999998,1268.5694999999998,3,2025
ORD000350,CUST103,PROD77,2025-06-27,7,210.57,0.09,REP20,Cancelled,1341.3309000000002,2025-06,84.22800000000001,Premium,Europe,Books,BrandA,1341.3309000000002,361.6809000000003,2,2025
ORD000351,CUST211,PROD8,2025-06-13,5,448.11,0.22,REP10,Cancelled,1747.629,2025-06,179.24400000000003,Premium,Europe,Electronics,BrandD,1747.629,1377.6789999999999,2,2025
ORD000352,CUST156,PROD57,2025-05-03,5,122.68,0.01,REP18,Cancelled,607.2660000000001,2025-05,49.072,Standard,Europe,Sports,BrandC,607.2660000000001,368.21600000000007,2,2025
ORD000353,CUST167,PROD98,2025-01-07,7,114.42,0.27,REP18,Cancelled,584.6862,2025-01,45.768,Premium,North America,Home,BrandE,584.6862,-112.44380000000001,1,2025
ORD000354,CUST213,PROD42,2025-02-26,9,25.26,0.26,REP6,Pending,168.2316,2025-02,10.104,Standard,Europe,Sports,BrandA,168.2316,-159.99840000000003,1,2025
ORD000355,CUST272,PROD57,2025-05-31,5,329.32,0.2,REP10,Cancelled,1317.28,2025-05,131.728,Basic,Europe,Sports,BrandC,1317.28,1078.23,2,2025
ORD000356,CUST234,PROD56,2024-11-20,1,190.58,0.18,REP1,Cancelled,156.27560000000005,2024-11,76.23200000000001,Standard,North America,Books,BrandB,156.27560000000005,105.60560000000005,4,2024
ORD000357,CUST111,PROD51,2025-03-08,1,433.54,0.27,REP2,Pending,316.4842,2025-03,173.41600000000005,Standard,Europe,Books,BrandE,316.4842,210.2342,1,2025
ORD000358,CUST180,PROD62,2025-08-22,2,241.87,0.06,REP2,Delivered,454.7156,2025-08,96.748,Basic,Europe,Sports,BrandA,454.7156,277.4356,3,2025
ORD000359,CUST274,PROD92,2024-10-18,6,484.41,0.02,REP16,Delivered,2848.3308,2024-10,193.764,Basic,Europe,Home,BrandD,2848.3308,2806.6308000000004,4,2024
ORD000360,CUST272,PROD6,2025-08-13,9,100.91,0.07,REP14,Pending,844.6166999999999,2025-08,40.364,Basic,Europe,Books,BrandE,844.6166999999999,-140.2533000000002,3,2025
ORD000361,CUST257,PROD18,2025-02-13,8,435.63,0.24,REP7,Pending,2648.6304,2025-02,174.252,Standard,Europe,Home,BrandE,2648.6304,1241.5904,1,2025
ORD000362,CUST59,PROD53,2024-09-21,5,390.53,0.01,REP16,Cancelled,1933.1235,2024-09,156.212,Standard,North America,Home,BrandE,1933.1235,1668.9234999999999,3,2024
ORD000363,CUST98,PROD64,2024-11-11,1,387.75,0.17,REP4,Delivered,321.8325,2024-11,155.10000000000002,Premium,North America,Electronics,BrandA,321.8325,181.03249999999997,4,2024
ORD000364,CUST232,PROD58,2025-07-08,7,423.94,0.3,REP7,Shipped,2077.306,2025-07,169.57600000000002,Premium,North America,Clothing,BrandE,2077.306,732.1160000000002,3,2025
ORD000365,CUST164,PROD26,2025-04-04,5,382.9,0.26,REP8,Pending,1416.73,2025-04,153.16,Standard,Europe,Books,BrandB,1416.73,574.7800000000001,2,2025
ORD000366,CUST292,PROD36,2024-12-24,6,316.85,0.16,REP6,Cancelled,1596.924,2024-12,126.74,Basic,North America,Clothing,BrandB,1596.924,1429.404,4,2024
ORD000367,CUST81,PROD43,2025-04-23,7,74.31,0.02,REP13,Cancelled,509.7666,2025-04,29.724000000000004,Basic,Europe,Home,BrandB,509.7666,360.73659999999995,2,2025
ORD000368,CUST135,PROD14,2025-01-31,3,25.94,0.25,REP14,Pending,58.36500000000001,2025-01,10.376,Basic,North America,Electronics,BrandB,58.36500000000001,-147.765,1,2025
ORD000369,CUST297,PROD3,2025-08-08,3,461.22,0.18,REP17,Pending,1134.6012,2025-08,184.48800000000003,Basic,Europe,Books,BrandC,1134.6012,938.3712,3,2025
ORD000370,CUST43,PROD84,2024-12-09,5,312.16,0.03,REP19,Shipped,1513.976,2024-12,124.86400000000002,Premium,Europe,Sports,BrandD,1513.976,1471.326,4,2024
ORD000371,CUST77,PROD99,2025-06-19,6,400.3,0.03,REP7,Cancelled,2329.746,2025-06,160.12,Basic,North America,Sports,BrandD,2329.746,1909.386,2,2025
ORD000372,CUST130,PROD49,2024-10-03,9,245.95,0.27,REP1,Pending,1615.8914999999995,2024-10,98.38,Standard,North America,Books,BrandB,1615.8914999999995,1386.0314999999996,4,2024
ORD000373,CUST193,PROD62,2025-08-23,5,67.48,0.2,REP13,Pending,269.92,2025-08,26.992000000000004,Premium,Europe,Sports,BrandA,269.92,-173.27999999999997,3,2025
ORD000374,CUST112,PROD11,2025-08-23,1,71.34,0.25,REP15,Cancelled,53.505,2025-08,28.536,Premium,North America,Electronics,BrandE,53.505,-11.514999999999993,3,2025
ORD000375,CUST127,PROD89,2025-03-13,4,345.93,0.26,REP6,Cancelled,1023.9528,2025-03,138.372,Premium,North America,Home,BrandA,1023.9528,513.7927999999999,1,2025
ORD000376,CUST173,PROD27,2025-09-15,5,220.85,0.17,REP6,Delivered,916.5275,2025-09,88.34,Basic,Europe,Books,BrandA,916.5275,54.227499999999964,3,2025
ORD000377,CUST216,PROD7,2024-10-06,5,108.26,0.16,REP4,Shipped,454.69200000000006,2024-10,43.304,Basic,North America,Electronics,BrandD,454.69200000000006,81.74200000000002,4,2024
ORD000378,CUST25,PROD36,2025-03-09,7,250.88,0.13,REP8,Delivered,1527.8592,2025-03,100.352,Basic,Europe,Clothing,BrandB,1527.8592,1332.4192,1,2025
ORD000379,CUST51,PROD24,2024-09-25,4,41.46,0.1,REP13,Pending,149.256,2024-09,16.584,Basic,North America,Electronics,BrandC,149.256,-540.624,3,2024
ORD000380,CUST125,PROD28,2025-01-17,1,295.17,0.13,REP17,Cancelled,256.7979,2025-01,118.068,Basic,North America,Home,BrandA,256.7979,105.86790000000002,1,2025
ORD000381,CUST28,PROD73,2025-03-24,5,141.81,0.23,REP7,Cancelled,545.9685,2025-03,56.724,Basic,Europe,Clothing,BrandD,545.9685,-69.53150000000005,1,2025
ORD000382,CUST126,PROD14,2025-04-27,7,400.8,0.18,REP12,Delivered,2300.592,2025-04,160.32000000000002,Premium,North America,Electronics,BrandB,2300.592,1819.622,2,2025
ORD000383,CUST215,PROD74,2024-11-24,6,162.08,0.27,REP4,Delivered,709.9104,2024-11,64.83200000000001,Standard,North America,Electronics,BrandD,709.9104,542.8104,4,2024
ORD000384,CUST195,PROD1,2025-06-13,5,233.06,0.13,REP16,Pending,1013.811,2025-06,93.224,Standard,Europe,Clothing,BrandD,1013.811,881.1610000000001,2,2025
ORD000385,CUST116,PROD79,2025-01-13,4,15.69,0.18,REP1,Pending,51.4632,2025-01,6.276,Basic,Europe,Electronics,BrandB,51.4632,-274.17679999999996,1,2025
ORD000386,CUST106,PROD22,2024-09-24,2,45.5,0.19,REP15,Pending,73.71000000000001,2024-09,18.2,Standard,Europe,Electronics,BrandB,73.71000000000001,-132.51,3,2024
ORD000387,CUST69,PROD71,2025-07-11,4,202.32,0.18,REP6,Cancelled,663.6096,2025-07,80.928,Premium,Europe,Electronics,BrandA,663.6096,228.2496,3,2025
ORD000388,CUST296,PROD24,2024-10-17,3,245.17,0.21,REP3,Pending,581.0529,2024-10,98.068,Basic,North America,Electronics,BrandC,581.0529,63.642900000000054,4,2024
ORD000389,CUST91,PROD72,2025-03-09,1,304.01,0.07,REP14,Delivered,282.72929999999997,2025-03,121.604,Premium,Europe,Clothing,BrandA,282.72929999999997,255.22929999999997,1,2025
ORD000390,CUST187,PROD23,2025-01-11,8,152.91,0.15,REP19,Delivered,1039.788,2025-01,61.164,Standard,Europe,Sports,BrandA,1039.788,697.388,1,2025
ORD000391,CUST47,PROD82,2025-02-20,5,350.54,0.03,REP12,Delivered,1700.119,2025-02,140.216,Standard,Europe,Clothing,BrandB,1700.119,1180.0189999999998,1,2025
ORD000392,CUST177,PROD55,2025-06-07,4,431.46,0.12,REP18,Delivered,1518.7392,2025-06,172.584,Premium,Europe,Electronics,BrandD,1518.7392,1193.7392,2,2025
ORD000393,CUST142,PROD29,2024-09-25,8,392.13,0.15,REP2,Cancelled,2666.484,2024-09,156.852,Premium,North America,Sports,BrandC,2666.484,1941.2839999999999,3,2024
ORD000394,CUST199,PROD49,2025-03-13,7,29.41,0.2,REP9,Shipped,164.69600000000003,2025-03,11.764,Standard,North America,Books,BrandB,164.69600000000003,-14.083999999999975,1,2025
ORD000395,CUST8,PROD51,2024-09-20,2,245.45,0.29,REP11,Shipped,348.539,2024-09,98.18,Basic,Europe,Books,BrandE,348.539,136.039,3,2024
ORD000396,CUST144,PROD78,2025-07-06,1,61.42,0.18,REP4,Delivered,50.3644,2025-07,24.568,Premium,Europe,Sports,BrandB,50.3644,5.1444000000000045,3,2025
ORD000397,CUST195,PROD4,2025-02-19,4,128.6,0.22,REP20,Delivered,401.232,2025-02,51.44,Standard,Europe,Home,BrandE,401.232,186.27200000000002,1,2025
ORD000398,CUST72,PROD24,2025-04-18,8,493.46,0.15,REP17,Shipped,3355.528,2025-04,197.384,Basic,Europe,Electronics,BrandC,3355.528,1975.7679999999998,2,2025
ORD000399,CUST108,PROD65,2025-09-07,2,79.82,0.19,REP8,Shipped,129.3084,2025-09,31.927999999999997,Standard,Europe,Clothing,BrandE,129.3084,-154.53159999999997,3,2025
ORD000400,CUST74,PROD4,2024-11-26,3,254.46,0.02,REP17,Delivered,748.1124,2024-11,101.784,Basic,North America,Home,BrandE,748.1124,586.8924,4,2024
ORD000401,CUST126,PROD18,2025-03-14,1,312.9,0.08,REP19,Cancelled,287.868,2025-03,125.16,Premium,North America,Home,BrandE,287.868,111.988,1,2025
ORD000402,CUST217,PROD86,2025-07-31,1,354.21,0.11,REP6,Pending,315.2469,2025-07,141.684,Standard,North America,Electronics,BrandE,315.2469,296.7869,3,2025
ORD000403,CUST152,PROD79,2025-05-26,3,284.23,0.14,REP7,Shipped,733.3134,2025-05,113.692,Basic,Europe,Electronics,BrandB,733.3134,489.0834,2,2025
ORD000404,CUST59,PROD87,2025-01-06,5,14.79,0.01,REP2,Delivered,73.21049999999998,2025-01,5.916,Standard,North America,Sports,BrandD,73.21049999999998,-414.18950000000007,1,2025
ORD000405,CUST47,PROD24,2025-02-10,3,169.97,0.04,REP1,Pending,489.51359999999994,2025-02,67.988,Standard,Europe,Electronics,BrandC,489.51359999999994,-27.89640000000003,1,2025
ORD000406,CUST125,PROD97,2025-09-07,1,263.68,0.08,REP7,Cancelled,242.58560000000003,2025-09,105.472,Basic,North America,Sports,BrandB,242.58560000000003,73.13560000000004,3,2025
ORD000407,CUST93,PROD33,2025-03-14,1,53.05,0.29,REP18,Cancelled,37.665499999999994,2025-03,21.22,Premium,Europe,Books,BrandA,37.665499999999994,-2.2845000000000084,1,2025
ORD000408,CUST37,PROD22,2025-06-20,8,181.81,0.1,REP8,Delivered,1309.0320000000002,2025-06,72.724,Standard,North America,Electronics,BrandB,1309.0320000000002,484.15200000000016,2,2025
ORD000409,CUST21,PROD63,2025-08-29,2,26.27,0.14,REP10,Delivered,45.1844,2025-08,10.508,Standard,Europe,Home,BrandE,45.1844,-175.7756,3,2025
ORD000410,CUST189,PROD88,2025-01-03,3,48.5,0.06,REP14,Shipped,136.76999999999998,2025-01,19.4,Basic,Europe,Clothing,BrandA,136.76999999999998,-206.22000000000003,1,2025
ORD000411,CUST252,PROD12,2025-04-09,2,204.49,0.18,REP2,Shipped,335.3636,2025-04,81.796,Premium,Europe,Home,BrandA,335.3636,-31.016399999999976,2,2025
ORD000412,CUST294,PROD80,2024-12-28,3,75.03,0.08,REP14,Delivered,207.0828,2024-12,30.012,Premium,Europe,Books,BrandD,207.0828,-331.8972,4,2024
ORD000413,CUST285,PROD42,2025-07-31,7,288.1,0.06,REP16,Pending,1895.698,2025-07,115.24,Standard,North America,Sports,BrandA,1895.698,1640.4080000000001,3,2025
ORD000414,CUST243,PROD8,2025-09-09,1,347.84,0.15,REP3,Pending,295.664,2025-09,139.136,Basic,Europe,Electronics,BrandD,295.664,221.67399999999998,3,2025
ORD000415,CUST184,PROD30,2025-01-14,8,402.29,0.0,REP3,Delivered,3218.32,2025-01,160.91600000000005,Standard,Europe,Home,BrandC,3218.32,2225.84,1,2025
ORD000416,CUST137,PROD42,2025-04-18,2,108.07,0.0,REP18,Delivered,216.14,2025-04,43.228,Basic,Europe,Sports,BrandA,216.14,143.2,2,2025
ORD000417,CUST180,PROD92,2025-01-27,3,92.07,0.07,REP9,Delivered,256.8753,2025-01,36.828,Basic,Europe,Home,BrandD,256.8753,236.0253,1,2025
ORD000418,CUST127,PROD37,2024-12-20,9,61.24,0.01,REP9,Pending,545.6483999999999,2024-12,24.496,Premium,North America,Books,BrandA,545.6483999999999,210.57839999999993,4,2024
ORD000419,CUST290,PROD27,2024-12-16,7,321.85,0.03,REP6,Delivered,2185.3615,2024-12,128.74,Basic,Europe,Books,BrandA,2185.3615,978.1415,4,2024
ORD000420,CUST150,PROD26,2024-10-21,4,356.17,0.1,REP10,Shipped,1282.212,2024-10,142.46800000000002,Standard,North America,Books,BrandB,1282.212,608.652,4,2024
ORD000421,CUST142,PROD41,2024-11-01,5,25.48,0.24,REP14,Cancelled,96.824,2024-11,10.192,Premium,North America,Books,BrandB,96.824,-430.22599999999994,4,2024
ORD000422,CUST278,PROD95,2024-12-05,2,468.74,0.17,REP6,Pending,778.1084,2024-12,187.496,Basic,North America,Electronics,BrandE,778.1084,442.0284,4,2024
ORD000423,CUST250,PROD78,2025-04-19,8,35.47,0.15,REP16,Delivered,241.196,2025-04,14.188,Standard,North America,Sports,BrandB,241.196,-120.564,2,2025
ORD000424,CUST145,PROD5,2025-08-29,4,275.24,0.09,REP2,Shipped,1001.8736,2025-08,110.096,Basic,Europe,Electronics,BrandE,1001.8736,580.1536,3,2025
ORD000425,CUST249,PROD85,2025-06-18,9,357.44,0.28,REP18,Cancelled,2316.2111999999997,2025-06,142.976,Basic,North America,Books,BrandD,2316.2111999999997,879.9011999999998,2,2025
ORD000426,CUST276,PROD15,2025-04-16,5,436.77,0.12,REP5,Pending,1921.788,2025-04,174.708,Basic,Europe,Electronics,BrandC,1921.788,1551.238,2,2025
ORD000427,CUST290,PROD35,2025-07-18,9,359.9,0.03,REP2,Delivered,3141.9269999999997,2025-07,143.96,Basic,Europe,Clothing,BrandB,3141.9269999999997,2693.997,3,2025
ORD000428,CUST235,PROD50,2024-10-23,4,402.85,0.19,REP18,Shipped,1305.2340000000002,2024-10,161.14,Basic,North America,Clothing,BrandA,1305.2340000000002,1111.794,4,2024
ORD000429,CUST276,PROD37,2025-05-22,5,176.33,0.03,REP19,Shipped,855.2005,2025-05,70.53200000000001,Basic,Europe,Books,BrandA,855.2005,669.0505,2,2025
ORD000430,CUST14,PROD56,2024-10-12,9,409.26,0.1,REP17,Shipped,3315.0060000000003,2024-10,163.704,Premium,Europe,Books,BrandB,3315.0060000000003,2858.976,4,2024
ORD000431,CUST30,PROD58,2025-07-10,8,49.26,0.15,REP15,Cancelled,334.96799999999996,2025-07,19.704,Premium,Europe,Clothing,BrandE,334.96799999999996,-1202.3919999999998,3,2025
ORD000432,CUST138,PROD45,2024-09-28,3,448.46,0.26,REP12,Shipped,995.5812,2024-09,179.384,Premium,Europe,Sports,BrandA,995.5812,883.6211999999999,3,2024
ORD000433,CUST169,PROD57,2024-10-09,1,278.32,0.15,REP10,Delivered,236.57199999999995,2024-10,111.328,Basic,North America,Sports,BrandC,236.57199999999995,188.76199999999994,4,2024
ORD000434,CUST286,PROD93,2024-11-30,3,410.48,0.21,REP4,Pending,972.8376,2024-11,164.192,Premium,Europe,Clothing,BrandE,972.8376,534.6276,4,2024
ORD000435,CUST125,PROD55,2024-10-31,4,231.64,0.3,REP3,Cancelled,648.5919999999999,2024-10,92.656,Basic,North America,Electronics,BrandD,648.5919999999999,323.59199999999987,4,2024
ORD000436,CUST145,PROD71,2025-07-08,2,325.35,0.04,REP8,Cancelled,624.672,2025-07,130.14,Basic,Europe,Electronics,BrandA,624.672,406.992,3,2025
ORD000437,CUST122,PROD12,2024-10-01,1,267.94,0.08,REP7,Delivered,246.5048,2024-10,107.176,Standard,North America,Home,BrandA,246.5048,63.31479999999999,4,2024
ORD000438,CUST208,PROD43,2025-08-29,7,368.48,0.12,REP16,Delivered,2269.8368,2025-08,147.39200000000002,Basic,Europe,Home,BrandB,2269.8368,2120.8068,3,2025
ORD000439,CUST25,PROD67,2024-09-26,8,50.0,0.13,REP19,Cancelled,348.0,2024-09,20.0,Basic,Europe,Sports,BrandE,348.0,-472.15999999999997,3,2024
ORD000440,CUST280,PROD26,2025-05-08,7,39.57,0.12,REP13,Shipped,243.7512,2025-05,15.828,Premium,Europe,Books,BrandB,243.7512,-934.9788,2,2025
ORD000441,CUST194,PROD90,2024-12-18,5,131.08,0.27,REP15,Delivered,478.44200000000006,2024-12,52.43200000000001,Premium,North America,Home,BrandA,478.44200000000006,-217.9579999999999,4,2024
ORD000442,CUST286,PROD46,2024-09-23,1,88.18,0.21,REP12,Pending,69.66220000000001,2024-09,35.272000000000006,Premium,Europe,Clothing,BrandC,69.66220000000001,-109.05779999999999,3,2024
ORD000443,CUST33,PROD27,2025-05-02,7,437.17,0.18,REP7,Pending,2509.3558000000003,2025-05,174.86800000000002,Premium,North America,Books,BrandA,2509.3558000000003,1302.1358000000002,2,2025
ORD000444,CUST119,PROD81,2025-05-18,7,117.41,0.09,REP7,Shipped,747.9017,2025-05,46.964,Premium,North America,Home,BrandB,747.9017,434.0217,2,2025
ORD000445,CUST139,PROD98,2024-11-04,9,488.17,0.25,REP7,Delivered,3295.1475,2024-11,195.26800000000003,Premium,Europe,Home,BrandE,3295.1475,2398.8375,4,2024
ORD000446,CUST216,PROD58,2024-11-11,3,175.08,0.29,REP8,Delivered,372.9204,2024-11,70.03200000000001,Basic,North America,Clothing,BrandE,372.9204,-203.58960000000002,4,2024
ORD000447,CUST25,PROD91,2025-03-07,9,99.24,0.25,REP5,Pending,669.87,2025-03,39.696,Basic,Europe,Clothing,BrandE,669.87,180.36,1,2025
ORD000448,CUST164,PROD74,2025-07-19,1,396.95,0.0,REP11,Pending,396.95,2025-07,158.78,Standard,Europe,Electronics,BrandD,396.95,369.09999999999997,3,2025
